memberUrn,companyName
10601511,safesearch
10601511,PwC
10601511,Deloitte Australia
106033527,Readify
106033527,Aussiepay
106033527,Wiliam
106033527,MassMedia
106033527,IT Easy
106033527,Teleimage
106033527,Readify
106033527,Readify
106033527,Readify
106033527,Readify
106033527,Readify
106033527,Readify
106033527,Readify
106107443,"Department of Economic Development, Jobs, Transport and Resources"
106107443,Australian Army
106107443,University of Melbourne
106107443,Goldman Sachs
106107443,PwC
106117264,Downer
106117264,UGL
106117264,UGL
106117264,UGL
106117264,John Holland
106117264,John Holland
106117264,John Holland
106121155,LNG Marine Fuel Institute
106121155,"Baker Hughes, a GE company"
106121155,EICG
106121155,Woodside Energy
106121155,Woodside Energy
106121155,Woodside Energy
106121155,Woodside Energy
106121155,Woodside Energy
106121155,GE Oil & Gas
106121155,Hale School
106126309,United Voice NSW
106126309,Labor Environment Action Network
106126309,Evatt Foundation
106126309,Parliament of NSW
106126309,United Voice NSW
106126309,Parliament of NSW
106126309,Department of Communications and the Arts
106126309,Australian Labor Party
10618044,Fairfax Marketing Services
10618044,Fairfax Media
10618044,Optus
10618044,MIA
10618044,MIA
10618044,Fairfax Media
106228246,Destination NSW
106228246,ACARAeduau
106228246,Transport for NSW
106228246,"St Vincent's College, Potts Point"
106228246,NSW Nurses and Midwives' Association
106228246,Department of Premier and Cabinet (NSW)
106228246,Department of Premier and Cabinet (NSW)
10625235,National Australia Bank
10625235,EnergyAustralia
10625235,Telstra
10625235,Sensis
10625235,SICE
10625235,Winsoft Technologies
106255174,Levi Strauss & Co.
106255174,Bells Brewing Co - Bells Beach Australia
106255174,Wesfarmers Resources
106255174,MeeMeep.com
106255174,Quiksilver
106255174,Limelight Digital
106255174,Tradedoubler
10626615,Royal Commission into Institutional Responses to Child Sexual Abuse
10626615,Royal Commission into Institutional Responses to Child Sexual Abuse
10626615,Royal Commission into Institutional Responses to Child Sexual Abuse
10626615,University at Buffalo
10626615,University of Pittsburgh
10626615,UNSW
10626615,UNSW
10626615,UNSW
10627423,Damco
10627423,APM Terminals
10627423,APM Terminals
10627423,APM Terminals
10627423,Maersk Line
10627423,Maersk Line
10627423,Damco
10628470,John Holland
10628470,John Holland
10628470,Macmahon
10628470,RailCorp
10628470,Morgan Sindall
10628470,RailCorp
10628470,RailCorp
10628470,RailCorp
10632336,Suncorp Group
10632336,Suncorp Group
10632336,Citi
10632336,Citi
10632336,Morgan Stanley
10632336,Accenture
10632336,Accenture
10632336,PricewaterhouseCoopers
10633736,NEXTDC
10633736,NEXTDC
10633736,Aurizon
10633736,Brisbane City Council
10633736,Brisbane City Council
10633736,City of Gold Coast
10633736,WorkCover Queensland
10633736,City of Gold Coast
10633736,Unisys
10633736,Sentrian Pty Ltd
10633736,Diageo
10633736,Credit Suisse
10633736,Hammersmith & Fulham Council
10633736,Midas Kapiti Intl
10633736,boo.com
10633736,Queensland Treasury
10633736,CSC
10633736,NEXTDC
10634110,Broadridge
10634110,Broadridge
10634110,Macquarie Group
10634110,Macquarie Group
10634110,Macquarie Group
10634110,edge IPK
10634110,Yes Television
106381430,Taste Creative Agency
106381430,Bus Stop Films
106381430,Composers Centre
106381430,Australian Broadcasting Corporation (ABC)
106399763,Laureate International Universities
106399763,Think Education
106399763,Think Education
106399763,Endeavour College of Natural Health
106401302,Tellus Holdings Ltd
106401302,Cleanaway Waste Management
106401302,Toxfree
106401302,PLWA Group
106401302,City Farmers
106401302,SUEZ Australia & New Zealand
106401302,Veolia Australia and New Zealand
106401302,Veolia Australia and New Zealand
106401302,Veolia Australia and New Zealand
106401302,Veolia Australia and New Zealand
106401302,Veolia Australia and New Zealand
106401302,Roband 
106411051,John Morris Group
106411051,John Morris Group
106411051,Avon
106411051,University of Technology Sydney
106411051,Sigma-Aldrich
106411051,Kolling Institute of Medical Research
106411051,Thomson Environmental Systems
106411051,John Morris Group
106417121,Athletics Australia
106417121,RUN BETTER Australia
106417121,parkrun
106417121,Athletics NSW
106417121,The Naked Runners
106417121,parkrun
106417121,Ethos Health Pty Ltd
106417121,Premier Physical Healthcare
10655753,Australia Post
10655753,GE Power
10655753,Alstom
10655753,Alstom Power
10655753,SIRVA Worldwide Relocation & Moving
10655753,Telstra
10655753,Telstra
10655753,Telstra
10655753,Telstra
10655753,Telstra
106582223,Woods Bagot
106582223,Elenberg Fraser
106582223,ClarkeHopkinsClarke Architects
106582223,O1a International
106582223,ARC Studio Architecture + Urbanism
106592059,Carol A. Barber - Rodan + Fields Independent Consultant
106606787,SSS Events Exhibition Booth Hire Specialists
106606787,CCIQ
106606787,Study Gold Coast
106608231,Cadence Australia Pty Ltd
106608231,Johnstaff Projects
106608231,Hindmarsh
106608231,CPB Contractors
106608231,CPB Contractors
106608231,CPB Contractors
106633535,RMIT University
106633535,Norton Rose Fulbright
106633535,Clayton Utz
106633535,Clayton Utz
106633535,Blake Dawson
106633535,Ashurst
106633535,Gilbert + Tobin
10664696,Royal Australian Navy
10664696,i-nexus
10664696,SME Gateway Pty Ltd
10664696,Australian Army
10664696,Institute of Management Consultants
10664696,Institute of Management Consultants
10664696,Asgard Wealth Solutions
10664696,Optimise International
10664696,BT Financial Group
10664696,Royal Australian Air Force
10664696,3Pillars.Digital
106664616,Colliers International
106664616,McGees Property Adelaide
106677359,McNaughtans Pty. Ltd.
106677359,McNaughtans Pty. Ltd.
106677359,PFG Building Glass
106677359,PG Glass
10673433,Home Design Plus
10673433,Zurich Insurance Company Ltd
10673433,Rothmans
10675840,Saxo Bank
10675840,Nasdaq
10675840,SimCorp
10675840,Bankers Trust
106793648,CCUSA
106793648,Identitywa
106793648,The League for People with Disabilities
106793648,Australian Red Cross
106793648,Department of Communities WA
106794588,Department of Planning and Environment
1067955,Strategic Project Partners
1067955,Strategic Project Partners
1067955,Toll Group
1067955,Toll Group
1067955,Fujitsu Global
1067955,Atos
1067955,Gadens
106802961,Telstra
106802961,Telstra
106802961,ANZ
106802961,ANZ
106802961,ANZ
106802961,Carlton & United Breweries
106802961,Telstra
106811603,Territory Generation
106811603,Rio Tinto
106811603,Iluka Resources
106811603,Iluka Resources
106817487,Martens and Associates Pty Ltd
106817487,Mahab Ghodss Consulting Engineering Company
106855273,Queensland Health
106855273,Jubilee Community Care Inc
106855273,Brisbane Youth Service
106855273,The University of Queensland
106855273,Australian Medical Students'​ Association (AMSA)
106855273,Australian Medical Students'​ Association (AMSA)
106855273,Australian Medical Students'​ Association (AMSA)
106855273,University of Queensland Medical Society
106855273,Australian Medical Students'​ Association (AMSA)
106855273,The University of Queensland
106855273,Queensland Health
106929094,QIC
106929094,QIC
106929094,MYER
106929094,MYER
106929094,MYER
10694662,We Are Unity
10694662,Brighter
10694662,2ser
10694662,Daemon Group
10694662,TMP Worldwide
10695534,Curtin University
10695534,Curtin University
10695534,Curtin University
10695534,RAC
10698245,Vodafone
10698245,Ericsson
10698245,BAE Systems
10698245,Orange
10698245,Nokia
10698245,Nokia
10698245,Nokia
10698245,Nokia
10698245,AT&T
107017906,ANZ
107178521,Bosch Australia & New Zealand
107178521,Lumen Australia Pty Ltd
107192398,Future Grid - Reducing the cost of data
107192398,RMIT University
107192398,RMIT University
107192398,RMIT University
107192398,RMIT University
107192398,Genpact Headstrong Capital Markets
107192398,Infosys
10721816,Employment Innovations (EI)
10721816,Employment Innovations (EI)
10721816,Power2Motivate
10721816,Employment Innovations (EI)
107240557,Origin Energy
107240557,Origin Energy
107240557,Origin Energy
107240557,Origin Energy
107240557,Origin Energy
107240557,Origin Energy
107240557,Origin Energy
107245703,Link Group (LNK)
107245703,Link Group (LNK)
107245703,Superpartners
107245703,Superpartners
107264463,Urbis
107264463,Kordia
107264463,Telenor
107264463,Warid Telecom
10726692,Capital Markets CRC Limited
10726692,Capital Markets CRC Limited
10726692,DigiSensory Technologies
10726692,Isentia
10730242,Deloitte Australia
10730242,Deloitte
10730242,Deloitte
10730242,Deloitte
10730242,IBM
107437953,Capital Markets CRC Limited
107437953,The University of Western Australia
107457428,University of Technology Sydney
107457428,Royal Alexandra Hospital for Children
107457428,Great Ormond Street Hospital for Children NHS Foundation Trust
107460623,Federation University Australia
107460623,The University of Queensland
107460623,The University of Queensland
107460623,Athletic Kinetics
107460623,Mixx Fitness Studio
107460623,La Trobe University
107473488,SUEZ Australia & New Zealand
107473488,Comdain Infrastructure
107473488,Thiess
107473488,Brisbane City Council
107473488,Department of Transport and Main Roads
107476850,Allianz Worldwide Partners Australia
107476850,PwC Australia
107476850,Allianz Partners
107476850,MDA National
107476850,Mater Health Services
107528590,Sydney Festival
107528590,Secret Sounds
107528590,Sydney Festival
107571293,MINJAR GOLD PTY LTD
107571293,Calibre
107571293,Alcoa
107571293,AngloGold Ashanti
107571293,Murdoch University
107571293,Forge Group Ltd - In Liquidation
107571293,Calibre
107571293,Calibre Rail
107571293,Calibre Rail
107571293,VDM
107571293,"Department of Mines, Industry Regulation and Safety, Western Australia"
107571293,Murdoch University
107571293,University of Notre Dame
107571293,Murdoch University
107629115,Chevron Equipment Finance
107629115,Furphy Media
107629115,Fairfax Media
107629115,Nine Entertainment Co.
107629115,Channel 9. Zman.com
107629115,Channel 9. Zman.com
107634094,ANZ
107634094,ANZ
107634094,ANZ
107634094,Tower Insurance & Risk Management Services LLC
107639548,QUT (Queensland University of Technology)
107639548,QUT (Queensland University of Technology)
107639548,The University of Queensland
107639548,University of Sydney
107639548,Stanford University
107639548,Western Sydney University
107639548,NSW Health
107639548,Australian Public Service Commission
107656322,Fletchers Real Estate
107656322,Fletchers Real Estate
107656322,Fletchers Real Estate
107656322,Fletchers Real Estate
107656322,Fletchers Real Estate
107674139,St John of God Health Care
107674139,St John Ambulance (WA)
107674139,WA Primary Health Alliance - WAPHA
107674139,St John of God Health Care
107674139,Royal Perth Hospital
107674139,St John Ambulance (WA)
107674139,St John Ambulance (WA)
107674139,Royal Perth Hospital
107674139,Princess Margaret Hospital for Children
107674139,WA Country Health Service
10767519,Onyx Online Law Pty Ltd
10767519,On the Line Australia
10767519,AHPRA (Australia Health Practitioner Regulation Agency)
10767519,miiFile
10767519,Riverside Marine
10767519,Australian Psychological Society (APS)
10767519,XL Results Foundation
10767519,Mills Oakley
10767519,Mills Oakley
10767519,Mills Oakley
10767519,Verity Consulting Pty Ltd
107779829,True Health Initiative
107779829,"Department of Health & Human Services, Victoria"
107779829,Taylor & Francis Group
107779829,King Saud University
107779829,University of Wollongong
107779829,United Arab Emirates University
107779829,Aga Khan University Hospital
107779829,Safer Care Victoria
107779829,Safer Care Victoria
107791674,Transport for NSW
107791674,"KBR, Inc."
107791674,Aurecon
107800085,APN Property Group Limited 
107800085,Investa Property Group
107800085,Investa Property Group
107800085,Stockland
107800085,Stockland
107800085,Stockland
107800085,(CFSGAM) Colonial First State Global Asset Management
107804124,HWL Ebsworth Lawyers
107804124,Rigby Cooke Lawyers
107804124,Harwood Andrews
107804124,Harwood Andrews
107804124,Pitcher Partners
107804124,Herbert Geer
107804124,Hogan Lovells
107816915,Asset Owl
107816915,SS&C Technologies
107816915,Sensis
107816915,Object Consulting
107816915,SS&C Institutional and Investment Management
107823453,National Archives of Australia
107823453,National Archives of Australia
107823453,Australian Department of Foreign Affairs and Trade
107823453,Civil Aviation Safety Authority
107823453,Australian Taxation Office
107823453,University of Tasmania
107823453,Department of Premier and Cabinet (Tas)
107823453,Department of Premier and Cabinet (Tas)
107823453,"Department of Industry, Innovation and Science"
107825447,Peninsula Grammar
107829744,University of Melbourne
107829744,Darebin City Council
107829744,JOY 94.9
107829744,Parliament of Victoria
107829744,The Foundation for Young Australians (FYA)
107829744,The Foundation for Young Australians (FYA)
107829744,The Foundation for Young Australians (FYA)
107829744,2ser
107829744,Synergistiq
107829744,"Department of Health & Human Services, Victoria"
107829744,Parliament of Victoria
107829744,Department of Sustainability and Environment
107829744,Monash University
